Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_02_994.jpg;0;1;0;5.023276;113.8929;142.7009;1.447066;106.7001;-0.001335354
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_060.jpg;0;1;0;5.014051;113.8074;142.9899;1.467882;106.6686;-0.001604994
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_127.jpg;0;1;0;5.019939;113.7223;143.2787;1.49208;106.6206;-0.001012505
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_194.jpg;0;1;0;4.986586;113.6093;143.6634;1.486615;106.5455;-0.004178347
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_260.jpg;0;1;0;5.033698;113.5252;143.9505;1.406996;106.5061;-0.001444086
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_327.jpg;1.503137;1;0;5.010391;113.441;144.2385;1.360435;106.4955;-0.001478712
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_394.jpg;4.512918;1;0;5.016924;113.3263;144.6226;1.334864;106.8647;0.007803114
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_461.jpg;7.493808;0.8012741;0;4.994227;113.2366;144.9089;1.312174;107.5005;0.07670673
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_527.jpg;4.486322;1;0;5.017413;113.1438;145.1943;1.285703;108.2547;0.1949577
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_594.jpg;1.484329;1;0;4.996955;113.0203;145.5732;1.130262;108.9387;0.222799
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_661.jpg;0;1;0;5.005664;112.9252;145.8566;1.042739;109.1068;0.2770503
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_727.jpg;0;1;0;5.015344;112.8289;146.1407;0.9898025;109.1405;0.3273416
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_794.jpg;0;1;0;4.999722;112.6999;146.5197;0.9646671;109.1074;0.3720519
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_861.jpg;0;1;0;5.011423;112.6029;146.8046;0.9784339;109.0725;0.3758748
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_927.jpg;0;1;0;4.998628;112.5059;147.0899;1.011677;109.0274;0.3530449
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_03_994.jpg;0;1;0;5.002316;112.3767;147.4707;1.085411;108.9563;0.2910362
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_060.jpg;0;1;0;5.013755;112.2799;147.7569;1.162429;108.9109;0.2236532
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_127.jpg;0;1;0;4.999388;112.183;148.0439;1.264984;108.8875;0.1430936
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_194.jpg;0;1;0;5.011188;112.0548;148.4257;1.395278;108.774;0.01558185
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_261.jpg;0;1;0;5.018451;111.9573;148.7126;1.505764;108.7773;-0.005199917
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_327.jpg;0;1;0;5.015131;111.8604;148.9976;1.53101;108.7396;359.9933
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_394.jpg;0;1;0;5.053272;111.7339;149.3725;1.279024;108.6756;-0.001458502
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_460.jpg;0;1;0;5.007337;111.639;149.6559;1.168237;108.6463;-0.001289506
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_527.jpg;0;1;0;5.010873;111.5442;149.9401;1.097428;108.6221;-0.001238613
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_594.jpg;0;1;0;5.014682;111.4176;150.32;1.060716;108.6047;-0.001700675
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_660.jpg;0;1;0;5.001398;111.3228;150.605;1.056937;108.4485;0.001997263
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_727.jpg;0;1;0;5.014912;111.228;150.891;1.086519;108.4164;-0.001288016
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_793.jpg;0;1;0;5.000714;111.1333;151.1778;1.143926;108.4359;-0.002504524
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_860.jpg;0;1;0;5.012086;111.0077;151.5595;1.219818;108.3033;-0.001415517
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_927.jpg;0;1;0;5.002449;110.9135;151.847;1.302678;108.3004;-0.002172922
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_04_994.jpg;0;1;0;5.014365;110.7886;152.2296;1.402307;108.2121;-0.001447727
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_060.jpg;0;1;0;5.017287;110.6951;152.5174;1.488471;108.1926;-0.001976966
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_127.jpg;0;1;0;4.996998;110.6023;152.8038;1.512664;108.1313;-0.004152414
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_193.jpg;0;1;0;4.977636;110.5101;153.0891;1.466601;108.0926;-0.001467371
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_259.jpg;0;1;0;5.010304;110.3873;153.4705;1.439964;108.0432;-0.00130742
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_326.jpg;0;1;0;5.01704;110.2952;153.7572;1.442928;108.0217;-0.001873133
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_393.jpg;0;1;0;5.015703;110.2034;154.0437;1.449217;107.9593;-0.00155614
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_459.jpg;0;1;0;5.015831;110.0811;154.4265;1.482719;107.919;-0.001774976
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_526.jpg;0;1;0;5.000404;109.9898;154.7132;1.506621;107.8475;-0.0002117824
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_593.jpg;0;1;0;5.009014;109.8988;154.9997;1.464812;107.8078;-0.002126765
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_660.jpg;0;1;0;5.0087;109.7784;155.3798;1.36997;107.7549;-0.001328211
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_726.jpg;0;1;0;5.014054;109.688;155.6663;1.341325;107.7265;-0.001502066
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_793.jpg;0;1;0;5.023311;109.5977;155.9527;1.326634;107.6702;-0.000561133
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_860.jpg;0;1;0;5.014179;109.4772;156.3359;1.344384;107.6298;-0.001491513
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_926.jpg;0;1;0;5.005205;109.3872;156.6232;1.368164;107.5842;-0.0009232992
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_05_993.jpg;0;1;0;5.014295;109.2972;156.9111;1.406183;107.5505;-0.0013959
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_060.jpg;0;1;0;5.005237;109.1775;157.2949;1.46603;107.5001;-0.001116915
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_127.jpg;0;1;0;5.016995;109.0878;157.5832;1.516972;107.4647;-0.001482591
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_193.jpg;0;1;0;5.018553;108.9989;157.8704;1.502977;107.446;-0.002849236
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_260.jpg;0;1;0;4.976749;108.8804;158.2533;1.502359;107.4796;-0.001062353
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_327.jpg;0;1;0;5.009529;108.7914;158.541;1.516805;107.4562;-0.001960311
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_393.jpg;0;1;0;5.007228;108.7027;158.8278;1.458268;107.3932;-0.002904371
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_460.jpg;0;1;0;5.015241;108.5853;159.2091;1.349449;107.2695;-0.001367978
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_527.jpg;0;1;0;5.015152;108.4972;159.4961;1.309048;107.2516;-0.001756417
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_593.jpg;0;1;0;5.028353;108.4094;159.7829;1.281269;107.1395;0.001091436
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_660.jpg;0;1;0;5.014218;108.2924;160.1669;1.291997;107.1052;-0.001649256
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_727.jpg;0;1;0;5.004708;108.2049;160.4549;1.312871;107.0387;-0.0002596687
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_794.jpg;0;1;0;5.014371;108.0884;160.84;1.368048;107.0008;-0.0016154
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_860.jpg;0;1;0;5.004615;108.0014;161.1286;1.413361;106.9512;-0.0008361255
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_927.jpg;0;1;0;5.01639;107.9144;161.4177;1.467902;106.9167;-0.001468772
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_06_993.jpg;0;1;0;5.005571;107.8277;161.7071;1.528293;106.8901;-0.001829861
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_060.jpg;0;1;0;5.028904;107.7133;162.0897;1.436526;106.8475;-0.00132909
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_127.jpg;0;1;0;5.013676;107.6276;162.3775;1.400394;106.8123;-0.001387249
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_193.jpg;0;1;0;5.017293;107.5419;162.6655;1.381456;106.7741;-0.001197258
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_260.jpg;0;1;0;4.995767;107.4277;163.0502;1.385737;106.7252;-0.001442352
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_327.jpg;0;1;0;5.008884;107.3422;163.3389;1.403825;106.6885;-0.001286503
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_393.jpg;0;1;0;4.999508;107.2567;163.6283;1.440551;106.67;-0.00197635
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_461.jpg;0;1;0;5.01171;107.1433;164.0133;1.481667;106.5899;-0.001454343
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_528.jpg;0;1;0;5.006615;107.0583;164.303;1.528971;106.564;-0.001853789
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_594.jpg;0;1;0;5.029332;106.9462;164.686;1.422493;106.524;-0.001294199
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_661.jpg;0;1;0;5.01361;106.8621;164.9741;1.378302;106.4887;-0.001351061
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_727.jpg;0;1;0;5.017159;106.7781;165.2625;1.353534;106.451;-0.001184328
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_794.jpg;0;1;0;4.995755;106.6661;165.6477;1.352901;106.4033;-0.001414804
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_860.jpg;0;1;0;5.008756;106.5822;165.9368;1.369369;106.3675;-0.001275822
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_927.jpg;0;1;0;4.998811;106.4983;166.2267;1.406449;106.3494;-0.001935261
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_07_994.jpg;0;1;0;5.010917;106.3871;166.6123;1.448188;106.2706;-0.001425177
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_060.jpg;0;1;0;5.015875;106.3036;166.9025;1.498062;106.2458;-0.001823337
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_127.jpg;0;1;0;5.028355;106.2208;167.1918;1.502763;106.227;-0.004504605
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_194.jpg;0;1;0;4.997311;106.1108;167.5761;1.418602;106.1916;-0.001372622
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_261.jpg;-1.498631;1;0;5.009614;106.0287;167.8649;1.381367;106.1009;-0.001014685
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_327.jpg;-4.504679;1;0;5.003505;105.9479;168.1547;1.369674;105.7761;-3.330669E-05
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_394.jpg;-4.502522;1;0;5.015055;105.8437;168.5417;1.365983;105.0189;-0.0009747664
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_461.jpg;-1.505926;1;0;5.016901;105.7667;168.8331;1.389745;104.5845;-0.003577057
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_527.jpg;0;1;0;5.016365;105.69;169.1243;1.415347;104.4038;-0.005420662
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_594.jpg;0;1;0;5.017356;105.5884;169.5135;1.472293;104.3598;359.9936
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_660.jpg;0;0.9000548;0;4.996126;105.5126;169.8052;1.51027;104.3692;359.9937
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_727.jpg;0;0.7001709;0;5.016785;105.4377;170.0956;1.475726;104.3643;-0.004082298
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_794.jpg;0;0.5000799;0;5.006134;105.3388;170.4827;1.406633;104.3486;-0.00331332
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_861.jpg;0;0.299794;0;5.003864;105.2652;170.772;1.31767;104.3361;-0.002829073
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_927.jpg;0;0.1001439;0;4.995409;105.192;171.0605;1.187974;104.3239;-0.002506725
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_08_994.jpg;0;0;0;4.982377;105.0951;171.4427;0.9422989;104.3068;-0.001852339
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_061.jpg;0;0;0;4.966324;105.0231;171.7274;0.7137327;104.2937;-0.001256665
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_128.jpg;0;0;0;4.944834;104.9514;172.0108;0.4621215;104.2807;-0.0006390837
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_194.jpg;0;0;0;4.92876;104.8564;172.387;0.1107408;104.2649;-0.0001657883
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_261.jpg;0;0;0.199242;4.909122;104.7856;172.667;359.8432;104.2542;-0.002623033
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_327.jpg;0;0;0.3999331;4.826525;104.7158;172.9425;359.532;104.2488;0.002457956
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_394.jpg;0;0;0.5999311;4.723773;104.6261;173.2975;358.974;104.2373;-0.004566913
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_460.jpg;0;0;0.7996348;4.595232;104.5614;173.5534;358.4879;104.2327;359.9916
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_527.jpg;0;0;0.999669;4.419061;104.4979;173.8045;358.1494;104.2329;359.9897
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_594.jpg;0;0;1;4.297981;104.4147;174.1337;358.0104;104.2297;359.9844
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_661.jpg;0;0;1;4.173955;104.3528;174.3751;358.0772;104.2771;0.03732127
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_727.jpg;0;0;1;4.011562;104.2934;174.6146;358.4351;104.2613;359.9742
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_794.jpg;0;0;1;3.825032;104.2156;174.9169;358.8185;104.399;0.04372332
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_861.jpg;0;0;1;3.618785;104.1641;175.1237;358.7927;104.5235;359.9919
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_927.jpg;0;0;1;3.397267;104.1145;175.315;358.566;104.5208;0.009900178
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_09_993.jpg;0;0;1;3.195231;104.0677;175.4967;358.3394;104.5755;0.0160372
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_061.jpg;0;0;1;3.076138;104.0069;175.7342;358.3881;104.5903;359.9902
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_127.jpg;0;0;1;2.919369;103.9623;175.9068;358.5939;104.6202;359.9921
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_194.jpg;0;0;1;2.785128;103.9063;176.1219;358.8451;104.6745;0.005243555
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_260.jpg;0;0;1;2.519579;103.8698;176.2625;358.7108;104.6365;-0.00126189
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_327.jpg;0;0;1;2.31639;103.8355;176.3958;358.6294;104.6211;359.9881
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_394.jpg;0;0;1;2.2033;103.7913;176.5654;358.744;104.5905;-0.002367229
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_460.jpg;0;0;1;2.000101;103.7623;176.6777;358.6938;104.5831;-0.004325941
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_527.jpg;0;0;1;1.779469;103.7357;176.7803;358.6109;104.5819;-0.001239563
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_594.jpg;0;0;1;1.669712;103.7028;176.9078;358.6848;104.5825;0.0004171649
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_660.jpg;0;0;0;1.514408;103.6797;176.9979;358.819;104.5789;-0.002964585
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_727.jpg;0;0;0;1.501826;103.6563;177.0884;359.0142;104.5754;0.001509615
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_794.jpg;0;0;0;1.495669;103.6251;177.2088;359.2861;104.5735;0.000756362
/Users/aslanfeng/Documents/Lifelong Learning/robotics/RoboND-Rover-Project-master/training_dataset/IGM/IMG/robocam_2018_07_03_19_54_10_860.jpg;0;0;0;1.490509;103.6018;177.2985;359.4762;104.5735;0.001240185
